OPERADOR,DEPARTAMENTO,NOMBRE TARIFA,VELOCIDAD DE BAJADA(MBPS),PRECIO (BS),TIPO DE CONEXION
COTAP R.L.,Potosi,PROFESIONAL,10,150,ADSL
INTERCORP TELECOMUNICACIONES S.A.,Santa Cruz,INICIAL,14,150,FIBRA
INTERCORP TELECOMUNICACIONES S.A.,Santa Cruz,INICIAL,14,150,FIBRA
INTERCORP TELECOMUNICACIONES S.A.,Santa Cruz,ESENCIAL 1,22,150,FIBRA
INTERCORP TELECOMUNICACIONES S.A.,Santa Cruz,ESENCIAL 1,22,150,FIBRA
NDO10,Santa Cruz,ECONOMICO FTTH,15,150,GPON
NDO10,Santa Cruz,FAMILIAR,15,150,WIMAX
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,DIGITAL INTERNET 1,35,150,HFC
INTERFIBERPLUS S.R.L.,Santa Cruz,PLAN 30 MB,30,150,GPON
STREAMINGFIBER,Santa Cruz,PLAN INICIAL,30,150,GPON
COTAP R.L.,Potosi,PROFESIONAL HOGAR,30,150,FIBRA
ENTEL S.A.,La Paz,SBA 300,1,152,ADSL
ENTEL S.A.,Cochabamba,SBA 300,1,152,ADSL
ENTEL S.A.,Santa Cruz,SBA 300,1,152,ADSL
ENTEL S.A.,Oruro,SBA 300,1,152,ADSL
ENTEL S.A.,Tarija,SBA 300,1,152,ADSL
ENTEL S.A.,Potosi,SBA 300,1,152,ADSL
ENTEL S.A.,Chuquisaca,SBA 300,1,152,ADSL
ENTEL S.A.,Beni,SBA 300,1,152,ADSL
ENTEL S.A.,Pando,SBA 300,1,152,ADSL
TELECEL S.A.,La Paz,INTERNET FIJO S V0,10,154,HFC
TELECEL S.A.,Cochabamba,INTERNET FIJO S V0,10,154,HFC
TELECEL S.A.,Santa Cruz,INTERNET FIJO S V0,10,154,HFC
TELECEL S.A.,Oruro,INTERNET FIJO S V0,10,154,HFC
TELECEL S.A.,Tarija,INTERNET FIJO S V0,10,154,HFC
TELECEL S.A.,Potosi,INTERNET FIJO S V0,10,154,HFC
TELECEL S.A.,Chuquisaca,INTERNET FIJO S V0,10,154,HFC
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,XD NET 1 BS33X3,25,155,HFC
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,DIGIPLUS 1,35,155,HFC
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,DIGITAL INTERNET 20,35,155,HFC
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,XD NET 1,35,155,HFC
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,MEGA PLAN 2 5,35,155,HFC
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,INTERNET 15M 155BS,35,155,HFC
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,INTERNET XTREMO 35,35,155,HFC
TELECEL S.A.,La Paz,INTERNET FIJO S,15,158,HFC
TELECEL S.A.,Cochabamba,INTERNET FIJO S,15,158,HFC
TELECEL S.A.,Santa Cruz,INTERNET FIJO S,15,158,HFC
TELECEL S.A.,Oruro,INTERNET FIJO S,15,158,HFC
TELECEL S.A.,Tarija,INTERNET FIJO S,15,158,HFC
TELECEL S.A.,Potosi,INTERNET FIJO S,15,158,HFC
TELECEL S.A.,Chuquisaca,INTERNET FIJO S,15,158,HFC
COSETT R.L.,Tarija,SONAMBULO ESPECIAL,3,159,ADSL
COTEL R.L.,La Paz,PLAN 10 DIAMANTES,10,159,VDSL
COTEL R.L.,La Paz,PLAN 10 DIAMANTES EOC,10,159,HFC
NUEVATEL PCS,Beni,STAND ALONE 10 MBPS,10,159,LTE FIJO
TELECEL S.A.,La Paz,WIFI HOGAR INICIAL V0,20,159,HFC
TELECEL S.A.,Cochabamba,WIFI HOGAR INICIAL V0,20,159,HFC
TELECEL S.A.,Santa Cruz,WIFI HOGAR INICIAL V0,20,159,HFC
TELECEL S.A.,Oruro,WIFI HOGAR INICIAL V0,20,159,HFC
TELECEL S.A.,Tarija,WIFI HOGAR INICIAL V0,20,159,HFC
TELECEL S.A.,Potosi,WIFI HOGAR INICIAL V0,20,159,HFC
TELECEL S.A.,Chuquisaca,WIFI HOGAR INICIAL V0,20,159,HFC
TELARIUS S.R.L.,Santa Cruz,PLAN 35,35,159,GPON
DIGITALWORK INTERNET Y TELECOMUNICACIONES S.A.,La Paz,INTERNET HOGAR 20MEGAS,20,159,FIBRA
DIGITALWORK INTERNET Y TELECOMUNICACIONES S.A.,Santa Cruz,INTERNET HOGAR 20MEGAS,20,159,FIBRA
DATALAN,La Paz,APLICADO,15,160,FIBRA
ACTEL S.R.L.,Santa Cruz,INTERNET 15,15,160,FIBRA
CORPORACIÓN TVN SOCIEDAD DE RESPONSABILIDAD LIMITADA,Santa Cruz,INTERNET 15,15,160,FIBRA
CORPORACIÓN TVN SOCIEDAD DE RESPONSABILIDAD LIMITADA,Santa Cruz,INTERNET 15,15,160,FIBRA
AXS BOLIVIA,La Paz,ULTRA HIGH SPEED LIGHT 20 MBPS,20,164,VDSL
AXS BOLIVIA,Cochabamba,ULTRA HIGH SPEED LIGHT 20 MBPS,20,164,VDSL
AXS BOLIVIA,Santa Cruz,ULTRA HIGH SPEED LIGHT 20 MBPS,20,164,VDSL
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,XD NET 2,35,165,HFC
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,MEGA PLAN 3 5,35,165,HFC
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,XD NET 2 BS33X3,35,165,HFC
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,XD NET 35MB,35,165,HFC
COTAS R.L.,Santa Cruz,INTERNET HOGAR BASICO ASOCIADO,25,167,HFC
COTEL R.L.,La Paz,PLAN SPEED 30,30,168,FIBRA
ENTEL S.A.,La Paz,SBA 400,1.5,169,ADSL
ENTEL S.A.,Cochabamba,SBA 400,1.5,169,ADSL
ENTEL S.A.,Santa Cruz,SBA 400,1.5,169,ADSL
ENTEL S.A.,Oruro,SBA 400,1.5,169,ADSL
ENTEL S.A.,Tarija,SBA 400,1.5,169,ADSL
ENTEL S.A.,Potosi,SBA 400,1.5,169,ADSL
ENTEL S.A.,Chuquisaca,SBA 400,1.5,169,ADSL
ENTEL S.A.,Beni,SBA 400,1.5,169,ADSL
ENTEL S.A.,Pando,SBA 400,1.5,169,ADSL
COTEL R.L.,La Paz,PLAN 15 DIAMANTES,15,169,FIBRA
COTEL R.L.,La Paz,PLAN 15 DIAMANTES,15,169,VDSL
SIRIO SERVICIOS INFORMATICOS REDES INGENERIA OPERATIVA,La Paz,40 MBPS,40,169,FIBRA
AXS BOLIVIA,La Paz,SUPER HIGH SPEED 20 MEGAS,20,169,ADSL
AXS BOLIVIA,Santa Cruz,SUPER HIGH SPEED 20 MEGAS,20,169,ADSL
AXS BOLIVIA,Cochabamba,SUPER HIGH SPEED 20 MEGAS,20,169,ADSL
AXS BOLIVIA,La Paz,ULTRA HIGH SPEED 20 MEGAS,20,169,VDSL
AXS BOLIVIA,Cochabamba,ULTRA HIGH SPEED 20 MEGAS,20,169,VDSL
AXS BOLIVIA,Santa Cruz,ULTRA HIGH SPEED 20 MEGAS,20,169,VDSL
TELECEL S.A.,La Paz,INTERNET 2,8,169,HFC
TELECEL S.A.,Cochabamba,INTERNET 2,8,169,HFC
TELECEL S.A.,Santa Cruz,INTERNET 2,8,169,HFC
TELECEL S.A.,Oruro,INTERNET 2,8,169,HFC
TELECEL S.A.,Tarija,INTERNET 2,8,169,HFC
TELECEL S.A.,Potosi,INTERNET 2,8,169,HFC
TELECEL S.A.,Chuquisaca,INTERNET 2,8,169,HFC
NUEVATEL PCS,La Paz,POSTPAGO F CIL ILIMITADO 4 MBPS PARAMOUNT,4,169,LTE FIJO
NUEVATEL PCS,Cochabamba,POSTPAGO F CIL ILIMITADO 4 MBPS PARAMOUNT,4,169,LTE FIJO
NUEVATEL PCS,Santa Cruz,POSTPAGO F CIL ILIMITADO 4 MBPS PARAMOUNT,4,169,LTE FIJO
NUEVATEL PCS,Oruro,POSTPAGO F CIL ILIMITADO 4 MBPS PARAMOUNT,4,169,LTE FIJO
NUEVATEL PCS,Tarija,POSTPAGO F CIL ILIMITADO 4 MBPS PARAMOUNT,4,169,LTE FIJO
NUEVATEL PCS,Potosi,POSTPAGO F CIL ILIMITADO 4 MBPS PARAMOUNT,4,169,LTE FIJO
NUEVATEL PCS,Chuquisaca,POSTPAGO F CIL ILIMITADO 4 MBPS PARAMOUNT,4,169,LTE FIJO
NUEVATEL PCS,Beni,POSTPAGO F CIL ILIMITADO 4 MBPS PARAMOUNT,4,169,LTE FIJO
NUEVATEL PCS,Pando,POSTPAGO F CIL ILIMITADO 4 MBPS PARAMOUNT,4,169,LTE FIJO
TELECEL S.A.,La Paz,WIFI HOGAR INICIAL,35,169,FIBRA
TELECEL S.A.,Santa Cruz,WIFI HOGAR INICIAL,35,169,FIBRA
TELECEL S.A.,Tarija,WIFI HOGAR INICIAL,35,169,FIBRA
TELECEL S.A.,La Paz,WIFI HOGAR ESENCIAL,35,169,HFC
TELECEL S.A.,Cochabamba,WIFI HOGAR ESENCIAL,35,169,HFC
TELECEL S.A.,Santa Cruz,WIFI HOGAR ESENCIAL,35,169,HFC
TELECEL S.A.,Oruro,WIFI HOGAR ESENCIAL,35,169,HFC
TELECEL S.A.,Tarija,WIFI HOGAR ESENCIAL,35,169,HFC
TELECEL S.A.,Potosi,WIFI HOGAR ESENCIAL,35,169,HFC
TELECEL S.A.,Chuquisaca,WIFI HOGAR ESENCIAL,35,169,HFC
TELECEL S.A.,Oruro,WIFI HOGAR ESENCIAL,35,169,FIBRA
TELECEL S.A.,Tarija,WIFI HOGAR ESENCIAL,35,169,FIBRA
TELECEL S.A.,Chuquisaca,WIFI HOGAR ESENCIAL,35,169,FIBRA
TELECEL S.A.,La Paz,WIFI HOGAR ESENCIAL,35,169,FIBRA
TELECEL S.A.,Cochabamba,WIFI HOGAR ESENCIAL,35,169,FIBRA
TELECEL S.A.,Santa Cruz,WIFI HOGAR ESENCIAL,35,169,FIBRA
TELECEL S.A.,La Paz,WIFI HOGAR ESENCIAL,35,169,HFC
TELECEL S.A.,Cochabamba,WIFI HOGAR ESENCIAL,35,169,HFC
TELECEL S.A.,Santa Cruz,WIFI HOGAR ESENCIAL,35,169,HFC
TELECEL S.A.,Oruro,WIFI HOGAR ESENCIAL,35,169,HFC
TELECEL S.A.,Tarija,WIFI HOGAR ESENCIAL,35,169,HFC
TELECEL S.A.,Potosi,WIFI HOGAR ESENCIAL,35,169,HFC
TELECEL S.A.,Chuquisaca,WIFI HOGAR ESENCIAL,35,169,HFC
COTAS R.L.,Santa Cruz,INTERNET FAMILIAR ASOCIADO,23,170,ADSL
COMTECO r.l.,Cochabamba,PRE BASICO,30,170,FIBRA
COMTECO r.l.,La Paz,PRE BASICO,30,170,FIBRA
COMTECO r.l.,La Paz,PRE BASICO,30,170,FIBRA
COMTECO r.l.,Cochabamba,PRE BASICO,30,170,FIBRA
COTAS R.L.,La Paz,BANDA ANCHA 1,0.25,173,WIMAX
COTAS R.L.,Cochabamba,BANDA ANCHA 1,0.25,173,WIMAX
COTAS R.L.,Santa Cruz,BANDA ANCHA 1,0.25,173,WIMAX
COTAS R.L.,Santa Cruz,BANDA ANCHA 1,3,173,ADSL
COTAS R.L.,La Paz,BANDA ANCHA 1,0.512,173,ADSL
COTAS R.L.,Cochabamba,BANDA ANCHA 1,0.512,173,ADSL
COTAS R.L.,Santa Cruz,BANDA ANCHA 1,0.512,173,ADSL
COTAS R.L.,Oruro,BANDA ANCHA 1,0.512,173,ADSL
COTAS R.L.,Tarija,BANDA ANCHA 1,0.512,173,ADSL
COTAS R.L.,Potosi,BANDA ANCHA 1,0.512,173,ADSL
COTAS R.L.,Chuquisaca,BANDA ANCHA 1,0.512,173,ADSL
COTAS R.L.,Beni,BANDA ANCHA 1,0.512,173,ADSL
COTAS R.L.,Pando,BANDA ANCHA 1,0.512,173,ADSL
COTAS R.L.,Santa Cruz,BANDA ANCHA 1,3,173,ADSL
COTAS R.L.,La Paz,BANDA ANCHA 1,0.512,173,ADSL
COTAS R.L.,Cochabamba,BANDA ANCHA 1,0.512,173,ADSL
COTAS R.L.,Santa Cruz,BANDA ANCHA 1,0.512,173,ADSL
COTAS R.L.,Oruro,BANDA ANCHA 1,0.512,173,ADSL
COTAS R.L.,Tarija,BANDA ANCHA 1,0.512,173,ADSL
COTAS R.L.,Potosi,BANDA ANCHA 1,0.512,173,ADSL
COTAS R.L.,Chuquisaca,BANDA ANCHA 1,0.512,173,ADSL
COTAS R.L.,Beni,BANDA ANCHA 1,0.512,173,ADSL
COTAS R.L.,Pando,BANDA ANCHA 1,0.512,173,ADSL
COTAS R.L.,Santa Cruz,BANDA ANCHA 1,3,173,ADSL
AXS BOLIVIA,La Paz,ULTRA HIGH SPEED LIGHT 25 MBPS,25,174,VDSL
AXS BOLIVIA,Cochabamba,ULTRA HIGH SPEED LIGHT 25 MBPS,25,174,VDSL
AXS BOLIVIA,Santa Cruz,ULTRA HIGH SPEED LIGHT 25 MBPS,25,174,VDSL
golochtel,Beni,LOCH 25,25,175,FIBRA
CORPORACION VISTA COBIJA S.R.L.,Pando,GO 30,30,175,FIBRA
COMTECO r.l.,Cochabamba,CONEXI N INFINITA SOCIO 175,50,175,FIBRA
COSETT R.L.,Tarija,PLATA,3,177,ADSL
COTES LTDA,Chuquisaca,DOMICILIARIO EXTRA 8,8,179,ADSL
SIRIO SERVICIOS INFORMATICOS REDES INGENERIA OPERATIVA,La Paz,50 MBPS,50,179,FIBRA
TELECEL S.A.,La Paz,INTERNET EMPRESA INICIAL,24.5,179,HFC
TELECEL S.A.,Cochabamba,INTERNET EMPRESA INICIAL,24.5,179,HFC
TELECEL S.A.,Santa Cruz,INTERNET EMPRESA INICIAL,24.5,179,HFC
TELECEL S.A.,Oruro,INTERNET EMPRESA INICIAL,24.5,179,HFC
TELECEL S.A.,Tarija,INTERNET EMPRESA INICIAL,24.5,179,HFC
TELECEL S.A.,Potosi,INTERNET EMPRESA INICIAL,24.5,179,HFC
TELECEL S.A.,Chuquisaca,INTERNET EMPRESA INICIAL,24.5,179,HFC
COTES LTDA,Chuquisaca,AVANZADO CM15,15,179,HFC
COTES LTDA,Chuquisaca,AVANZADO CM15,15,179,HFC
TELECEL S.A.,La Paz,INTERNET EMPRESA INICIAL,24.5,179,FIBRA
TELECEL S.A.,Cochabamba,INTERNET EMPRESA INICIAL,24.5,179,FIBRA
TELECEL S.A.,Santa Cruz,INTERNET EMPRESA INICIAL,24.5,179,FIBRA
TELECEL S.A.,Tarija,INTERNET EMPRESA INICIAL,24.5,179,FIBRA
TELECEL S.A.,La Paz,BOLSA EMPRESA INICIAL,28,180,HFC
TELECEL S.A.,Cochabamba,BOLSA EMPRESA INICIAL,28,180,HFC
TELECEL S.A.,Santa Cruz,BOLSA EMPRESA INICIAL,28,180,HFC
TELECEL S.A.,Oruro,BOLSA EMPRESA INICIAL,28,180,HFC
TELECEL S.A.,Tarija,BOLSA EMPRESA INICIAL,28,180,HFC
TELECEL S.A.,Potosi,BOLSA EMPRESA INICIAL,28,180,HFC
TELECEL S.A.,Chuquisaca,BOLSA EMPRESA INICIAL,28,180,HFC
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,XD FIBRANET 1,20,180,FIBRA
TELECEL S.A.,La Paz,BOLSA EMPRESA INICIAL,28,180,FIBRA
TELECEL S.A.,Cochabamba,BOLSA EMPRESA INICIAL,28,180,FIBRA
TELECEL S.A.,Santa Cruz,BOLSA EMPRESA INICIAL,28,180,FIBRA
TELECEL S.A.,Tarija,BOLSA EMPRESA INICIAL,28,180,FIBRA
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,DIGIPLUS 2,35,180,HFC
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,DIGITAL INTERNET 2,35,180,HFC
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,FIBRAPLUS 1,35,180,FIBRA
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,INTERNET 20M 180BS,35,180,HFC
COTAP R.L.,Potosi,PROFESIONAL PLUS,9,182,ADSL
DATATEL S.R.L.,La Paz,FOH DATA C,35,182,FIBRA
COTABE R.L.,Tarija,DOMICILIARIO,20,185,FIBRA
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,DIGITAL INTERNET 25,35,185,HFC
ENTEL S.A.,La Paz,SBA 500,2,186,ADSL
ENTEL S.A.,Cochabamba,SBA 500,2,186,ADSL
ENTEL S.A.,Santa Cruz,SBA 500,2,186,ADSL
ENTEL S.A.,Oruro,SBA 500,2,186,ADSL
ENTEL S.A.,Tarija,SBA 500,2,186,ADSL
ENTEL S.A.,Potosi,SBA 500,2,186,ADSL
ENTEL S.A.,Chuquisaca,SBA 500,2,186,ADSL
ENTEL S.A.,Beni,SBA 500,2,186,ADSL
ENTEL S.A.,Pando,SBA 500,2,186,ADSL
COTAS R.L.,Santa Cruz,INTERNET HOGAR BASICO,15,186,HFC
golochtel,Beni,LOCH 30,30,187,FIBRA
NUEVATEL PCS,Beni,STAND ALONE 10 MBPS PARAMOUNT,10,188,DIAL UP
AXS BOLIVIA,La Paz,ULTRA HIGH SPEED 25 MEGAS,25,189,VDSL
AXS BOLIVIA,Cochabamba,ULTRA HIGH SPEED 25 MEGAS,25,189,VDSL
AXS BOLIVIA,Santa Cruz,ULTRA HIGH SPEED 25 MEGAS,25,189,VDSL
COTES LTDA,Chuquisaca,FIBRA 40,40,189,FIBRA
COTES LTDA,Chuquisaca,FIBRA 40,40,189,FIBRA
DIGITALWORK INTERNET Y TELECOMUNICACIONES S.A.,La Paz,IFO 8M,8,189,FIBRA
COTEL R.L.,La Paz,PREPAGO 40,40,189,GPON
COTAP R.L.,Potosi,DOMICILIARIO,12,190,ADSL
CORPORACION VISTA COBIJA S.R.L.,Pando,GO 35,35,190,FIBRA
ACTEL S.R.L.,Santa Cruz,INTERNET 25,25,190,FIBRA
CORPORACIÓN TVN SOCIEDAD DE RESPONSABILIDAD LIMITADA,Santa Cruz,INTERNET 25,25,190,FIBRA
CORPORACIÓN TVN SOCIEDAD DE RESPONSABILIDAD LIMITADA,Santa Cruz,INTERNET 25,25,190,FIBRA
COTAP R.L.,Potosi,DOMICILIARIO HOGAR,50,190,FIBRA
AXS BOLIVIA,La Paz,HIGH SPEED 9 MEGAS,9,192,ADSL
AXS BOLIVIA,Cochabamba,HIGH SPEED 9 MEGAS,9,192,ADSL
AXS BOLIVIA,Santa Cruz,HIGH SPEED 9 MEGAS,9,192,ADSL
COTAS R.L.,La Paz,HOGAR B SICO,14,193,ADSL
COTAS R.L.,Cochabamba,HOGAR B SICO,14,193,ADSL
COTAS R.L.,Santa Cruz,BA HOGAR 1,2.5,193,ADSL
COTAS R.L.,Santa Cruz,BA HOGAR 1,1,193,ADSL
AXS BOLIVIA,La Paz,ULTRA HIGH SPEED LIGHT 35 MBPS,35,194,VDSL
AXS BOLIVIA,Cochabamba,ULTRA HIGH SPEED LIGHT 35 MBPS,35,194,VDSL
AXS BOLIVIA,Santa Cruz,ULTRA HIGH SPEED LIGHT 35 MBPS,35,194,VDSL
COTAS R.L.,Santa Cruz,INTERNET FAMILIAR,18,195,ADSL
DIGITALWORK INTERNET Y TELECOMUNICACIONES S.A.,La Paz,OPORTUNIDAD,2,196,WIMAX
DIGITALWORK INTERNET Y TELECOMUNICACIONES S.A.,Santa Cruz,OPORTUNIDAD,2,196,WIMAX
DIGITALWORK INTERNET Y TELECOMUNICACIONES S.A.,La Paz,PLAN 2,2,196,WIMAX
DIGITALWORK INTERNET Y TELECOMUNICACIONES S.A.,Santa Cruz,PLAN 2,2,196,WIMAX
COTEL R.L.,La Paz,PLAN 20 DIAMANTES,20,198,FIBRA
COTEL R.L.,La Paz,PLAN 20 DIAMANTES,20,198,VDSL
COTEL R.L.,La Paz,PLAN 20 DIAMANTES EOC,20,198,HFC
COTAS R.L.,Santa Cruz,INTERNET HOGAR INTERMEDIO ASOCIADO,30,198,HFC
COMTECO r.l.,Cochabamba,BASICO,16,199,ADSL
NUEVATEL PCS,La Paz,WIFI LIBRE,16,199,LTE FIJO
NUEVATEL PCS,Cochabamba,WIFI LIBRE,16,199,LTE FIJO
NUEVATEL PCS,Santa Cruz,WIFI LIBRE,16,199,LTE FIJO
NUEVATEL PCS,Oruro,WIFI LIBRE,16,199,LTE FIJO
NUEVATEL PCS,Tarija,WIFI LIBRE,16,199,LTE FIJO
NUEVATEL PCS,Potosi,WIFI LIBRE,16,199,LTE FIJO
NUEVATEL PCS,Chuquisaca,WIFI LIBRE,16,199,LTE FIJO
NUEVATEL PCS,Pando,WIFI LIBRE,16,199,LTE FIJO
NUEVATEL PCS,La Paz,WIFI LIBRE,16,199,LTE FIJO
NUEVATEL PCS,Cochabamba,WIFI LIBRE,16,199,LTE FIJO
NUEVATEL PCS,Santa Cruz,WIFI LIBRE,16,199,LTE FIJO
NUEVATEL PCS,Oruro,WIFI LIBRE,16,199,LTE FIJO
NUEVATEL PCS,Tarija,WIFI LIBRE,16,199,LTE FIJO
NUEVATEL PCS,Potosi,WIFI LIBRE,16,199,LTE FIJO
NUEVATEL PCS,Chuquisaca,WIFI LIBRE,16,199,LTE FIJO
NUEVATEL PCS,Pando,WIFI LIBRE,16,199,LTE FIJO
NUEVATEL PCS,La Paz,VIVA WIFI EXPLORA 16 MBPS,16,199,LTE FIJO
NUEVATEL PCS,Cochabamba,VIVA WIFI EXPLORA 16 MBPS,16,199,LTE FIJO
NUEVATEL PCS,Santa Cruz,VIVA WIFI EXPLORA 16 MBPS,16,199,LTE FIJO
NUEVATEL PCS,Oruro,VIVA WIFI EXPLORA 16 MBPS,16,199,LTE FIJO
NUEVATEL PCS,Tarija,VIVA WIFI EXPLORA 16 MBPS,16,199,LTE FIJO
NUEVATEL PCS,Potosi,VIVA WIFI EXPLORA 16 MBPS,16,199,LTE FIJO
NUEVATEL PCS,Chuquisaca,VIVA WIFI EXPLORA 16 MBPS,16,199,LTE FIJO
NUEVATEL PCS,Beni,VIVA WIFI EXPLORA 16 MBPS,16,199,LTE FIJO
NUEVATEL PCS,Pando,VIVA WIFI EXPLORA 16 MBPS,16,199,LTE FIJO
COMTECO r.l.,Cochabamba,BASICO FO,40,199,FIBRA
NUEVATEL PCS,La Paz,STAND ALONE 17 MBPS,17,199,LTE FIJO
NUEVATEL PCS,Cochabamba,STAND ALONE 17 MBPS,17,199,LTE FIJO
NUEVATEL PCS,Santa Cruz,STAND ALONE 17 MBPS,17,199,LTE FIJO
NUEVATEL PCS,Oruro,STAND ALONE 17 MBPS,17,199,LTE FIJO
NUEVATEL PCS,Tarija,STAND ALONE 17 MBPS,17,199,LTE FIJO
NUEVATEL PCS,Potosi,STAND ALONE 17 MBPS,17,199,LTE FIJO
NUEVATEL PCS,Chuquisaca,STAND ALONE 17 MBPS,17,199,LTE FIJO
NUEVATEL PCS,Pando,STAND ALONE 17 MBPS,17,199,LTE FIJO
AXS BOLIVIA,La Paz,FTTH 20 MBPS,20,199,GPON
AXS BOLIVIA,Cochabamba,FTTH 20 MBPS,20,199,GPON
AXS BOLIVIA,Santa Cruz,FTTH 20 MBPS,20,199,GPON
COMTECO r.l.,La Paz,BASICO,16,199,ADSL
COMTECO r.l.,La Paz,BASICO FO,40,199,FIBRA
COMTECO r.l.,La Paz,CONECTADOS,2,199,XDSL
COTES LTDA,Chuquisaca,DOMICILIARIO EXTRA 11,11,199,ADSL
COTES LTDA,Chuquisaca,AVANZADO CM20,20,199,HFC
COTES LTDA,Chuquisaca,AVANZADO CM20,20,199,HFC
COMTECO r.l.,La Paz,BASICO,16,199,ADSL
COMTECO r.l.,Cochabamba,BASICO,16,199,ADSL
COMTECO r.l.,La Paz,BASICO FO,40,199,FIBRA
COMTECO r.l.,Cochabamba,BASICO FO,40,199,FIBRA
COMTECO r.l.,La Paz,CONEXI N INFINITA 199,50,199,FIBRA
COMTECO r.l.,Cochabamba,CONEXI N INFINITA 199,50,199,FIBRA
DIGITALWORK INTERNET Y TELECOMUNICACIONES S.A.,La Paz,PLAN MEGA 2,2,199,WIMAX
DIGITALWORK INTERNET Y TELECOMUNICACIONES S.A.,Cochabamba,PLAN MEGA 2,2,199,WIMAX
DIGITALWORK INTERNET Y TELECOMUNICACIONES S.A.,Santa Cruz,PLAN MEGA 2,2,199,WIMAX
DIGITALWORK INTERNET Y TELECOMUNICACIONES S.A.,La Paz,INTERNET HOGAR 60MEGAS,60,199,FIBRA
DIGITALWORK INTERNET Y TELECOMUNICACIONES S.A.,Santa Cruz,INTERNET HOGAR 60MEGAS,60,199,FIBRA
COTAP R.L.,Potosi,GAMER,40,199,FIBRA
DATALAN,La Paz,PLAN HOGAR,20,200,FIBRA
COTEGUA R.L.,Beni,ADSL 3,3,200,ADSL
ENTEL S.A.,La Paz,FIBRA 40,40,200,GPON
ENTEL S.A.,Cochabamba,FIBRA 40,40,200,GPON
ENTEL S.A.,Santa Cruz,FIBRA 40,40,200,GPON
ENTEL S.A.,Oruro,FIBRA 40,40,200,GPON
ENTEL S.A.,Tarija,FIBRA 40,40,200,GPON
ENTEL S.A.,Potosi,FIBRA 40,40,200,GPON
ENTEL S.A.,Chuquisaca,FIBRA 40,40,200,GPON
ENTEL S.A.,Beni,FIBRA 40,40,200,GPON
ENTEL S.A.,Pando,FIBRA 40,40,200,GPON
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,INTERNET 25M 200BS,25,200,HFC
INTERCORP TELECOMUNICACIONES S.A.,Santa Cruz,ESENCIAL 2,40,200,FIBRA
INTERCORP TELECOMUNICACIONES S.A.,Santa Cruz,ESENCIAL 2,40,200,FIBRA
NDO10,Santa Cruz,FAMILIAR FTTH,30,200,GPON
NDO10,Santa Cruz,PRO,20,200,WIMAX
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,DIGIPLUS 3,50,200,HFC
INTERFIBERPLUS S.R.L.,Santa Cruz,PLAN 40 MB,40,200,GPON
STREAMINGFIBER,Santa Cruz,PLAN ESENCIAL,60,200,GPON
TELECEL S.A.,La Paz,INTERNET FIJO M V0,22,204,HFC
TELECEL S.A.,Cochabamba,INTERNET FIJO M V0,22,204,HFC
TELECEL S.A.,Santa Cruz,INTERNET FIJO M V0,22,204,HFC
TELECEL S.A.,Oruro,INTERNET FIJO M V0,22,204,HFC
TELECEL S.A.,Tarija,INTERNET FIJO M V0,22,204,HFC
TELECEL S.A.,Potosi,INTERNET FIJO M V0,22,204,HFC
TELECEL S.A.,Chuquisaca,INTERNET FIJO M V0,22,204,HFC
COTAP R.L.,Potosi,FAMILIAR,12,205,ADSL
COTAS R.L.,Santa Cruz,BA HOGAR 2,3,205,ADSL
COTAS R.L.,Santa Cruz,BA HOGAR 2,1.22,205,ADSL
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,XD NET 3 BS33X3,40,205,HFC
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,XD NET 40MB,40,205,HFC
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,XD NET 3,50,205,HFC
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,MEGA PLAN 4 0,50,205,HFC
DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,INTERNET XTREMO 40,40,205,HFC
COTAS R.L.,Santa Cruz,BANDA ANCHA 2,4,209,ADSL
COTAS R.L.,Santa Cruz,BANDA ANCHA 2,4,209,ADSL
COTAS R.L.,Santa Cruz,BANDA ANCHA 2,4,209,ADSL
COTAS R.L.,Santa Cruz,BANDA ANCHA 2,4,209,ADSL
